N	DE	P.DE	FDR
MATZUK_STEROIDOGENESIS	7	0	1	1
MATZUK_MEIOTIC_AND_DNA_REPAIR	39	0	1	1
MATZUK_CENTRAL_FOR_FEMALE_FERTILITY	29	0	1	1
MATZUK_EMBRYONIC_GERM_CELL	18	0	1	1
MATZUK_EARLY_ANTRAL_FOLLICLE	13	0	1	1
MATZUK_LUTEAL_GENES	8	0	1	1
MATZUK_PREOVULATORY_FOLLICLE	10	0	1	1
MATZUK_MALE_REPRODUCTION_SERTOLI	28	0	1	1
MATZUK_SPERMATOGONIA	22	0	1	1
MATZUK_SPERMATOCYTE	72	0	1	1
MATZUK_SPERMATID_DIFFERENTIATION	37	0	1	1
MATZUK_SPERMATOZOA	114	0	1	1
BONCI_TARGETS_OF_MIR15A_AND_MIR16_1	92	0	1	1
CHUNG_BLISTER_CYTOTOXICITY_UP	134	0	1	1
CHUNG_BLISTER_CYTOTOXICITY_DN	46	0	1	1
WHITEFORD_PEDIATRIC_CANCER_MARKERS	116	0	1	1
GRADE_COLON_AND_RECTAL_CANCER_UP	289	0	1	1
GRADE_COLON_AND_RECTAL_CANCER_DN	100	0	1	1
GRADE_COLON_VS_RECTAL_CANCER_UP	36	0	1	1
GRADE_COLON_VS_RECTAL_CANCER_DN	56	0	1	1
BOQUEST_STEM_CELL_UP	259	0	1	1
BOQUEST_STEM_CELL_DN	214	0	1	1
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	424	0	1	1
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN	31	0	1	1
NAKAMURA_METASTASIS	46	0	1	1
NAKAMURA_METASTASIS_MODEL_UP	41	0	1	1
NAKAMURA_METASTASIS_MODEL_DN	43	0	1	1
GRATIAS_RETINOBLASTOMA_16Q24	18	0	1	1
WEST_ADRENOCORTICAL_TUMOR_UP	296	0	1	1
WEST_ADRENOCORTICAL_TUMOR_DN	537	0	1	1
WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_UP	20	0	1	1
WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_DN	25	0	1	1
DONATO_CELL_CYCLE_TRETINOIN	6	0	1	1
CHO_NR4A1_TARGETS	31	0	1	1
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP	119	0	1	1
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN	127	0	1	1
CLIMENT_BREAST_CANCER_COPY_NUMBER_UP	23	0	1	1
CLIMENT_BREAST_CANCER_COPY_NUMBER_DN	8	0	1	1
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	27	0	1	1
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	7	0	1	1
TSUDA_ALVEOLAR_SOFT_PART_SARCOMA	10	0	1	1
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP	194	0	1	1
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN	259	0	1	1
YAGUE_PRETUMOR_DRUG_RESISTANCE_UP	7	0	1	1
YAGUE_PRETUMOR_DRUG_RESISTANCE_DN	12	0	1	1
BRUECKNER_TARGETS_OF_MIRLET7A3_UP	110	0	1	1
BRUECKNER_TARGETS_OF_MIRLET7A3_DN	75	0	1	1
PODAR_RESPONSE_TO_ADAPHOSTIN_UP	147	0	1	1
PODAR_RESPONSE_TO_ADAPHOSTIN_DN	18	0	1	1
LU_TUMOR_ENDOTHELIAL_MARKERS_UP	22	0	1	1
LU_TUMOR_ENDOTHELIAL_MARKERS_DN	5	0	1	1
LU_TUMOR_ANGIOGENESIS_UP	25	0	1	1
LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK	20	0	1	1
CHEN_HOXA5_TARGETS_6HR_UP	10	0	1	1
CHEN_HOXA5_TARGETS_6HR_DN	6	0	1	1
CHEN_HOXA5_TARGETS_9HR_UP	222	0	1	1
CHEN_HOXA5_TARGETS_9HR_DN	42	0	1	1
LIN_NPAS4_TARGETS_UP	166	0	1	1
LIN_NPAS4_TARGETS_DN	67	0	1	1
CADWELL_ATG16L1_TARGETS_UP	102	0	1	1
CADWELL_ATG16L1_TARGETS_DN	62	0	1	1
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP	64	0	1	1
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_DN	58	0	1	1
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP	51	0	1	1
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_DN	40	0	1	1
CONRAD_STEM_CELL	39	0	1	1
CONRAD_GERMLINE_STEM_CELL	13	0	1	1
THUM_MIR21_TARGETS_HEART_DISEASE_UP	18	0	1	1
THUM_MIR21_TARGETS_HEART_DISEASE_DN	9	0	1	1
KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION	32	0	1	1
HUANG_DASATINIB_RESISTANCE_UP	80	0	1	1
HUANG_DASATINIB_RESISTANCE_DN	68	0	1	1
MATTHEWS_SKIN_CARCINOGENESIS_VIA_JUN	15	0	1	1
MATTHEWS_AP1_TARGETS	15	0	1	1
QI_PLASMACYTOMA_UP	253	1	0.0665538513888592	1
QI_PLASMACYTOMA_DN	98	0	1	1
TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA	77	0	1	1
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	52	0	1	1
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_DN	30	0	1	1
HUPER_BREAST_BASAL_VS_LUMINAL_UP	53	0	1	1
HUPER_BREAST_BASAL_VS_LUMINAL_DN	58	0	1	1
MALONEY_RESPONSE_TO_17AAG_UP	39	0	1	1
MALONEY_RESPONSE_TO_17AAG_DN	77	0	1	1
CUI_GLUCOSE_DEPRIVATION	60	0	1	1
BLUM_RESPONSE_TO_SALIRASIB_UP	245	0	1	1
BLUM_RESPONSE_TO_SALIRASIB_DN	339	0	1	1
WINTER_HYPOXIA_METAGENE	237	0	1	1
ALONSO_METASTASIS_EMT_UP	35	0	1	1
ALONSO_METASTASIS_EMT_DN	5	0	1	1
ALONSO_METASTASIS_NEURAL_UP	18	0	1	1
ALONSO_METASTASIS_UP	190	0	1	1
ALONSO_METASTASIS_DN	25	0	1	1
CROMER_TUMORIGENESIS_UP	58	0	1	1
CROMER_TUMORIGENESIS_DN	49	0	1	1
KRISHNAN_FURIN_TARGETS_UP	8	0	1	1
KRISHNAN_FURIN_TARGETS_DN	9	0	1	1
MUELLER_PLURINET	297	0	1	1
YAUCH_HEDGEHOG_SIGNALING_PARACRINE_UP	138	0	1	1
YAUCH_HEDGEHOG_SIGNALING_PARACRINE_DN	248	0	1	1
FIRESTEIN_CTNNB1_PATHWAY_AND_PROLIFERATION	9	0	1	1
FIRESTEIN_CTNNB1_PATHWAY	32	0	1	1
FIRESTEIN_PROLIFERATION	166	0	1	1
ZHOU_PANCREATIC_EXOCRINE_PROGENITOR	11	0	1	1
ZHOU_PANCREATIC_ENDOCRINE_PROGENITOR	14	0	1	1
ZHOU_PANCREATIC_BETA_CELL	11	0	1	1
ISHIKAWA_STING_SIGNALING	7	0	1	1
WANG_TUMOR_INVASIVENESS_UP	383	0	1	1
WANG_TUMOR_INVASIVENESS_DN	210	0	1	1
JIANG_TIP30_TARGETS_UP	46	0	1	1
JIANG_TIP30_TARGETS_DN	24	0	1	1
GRESHOCK_CANCER_COPY_NUMBER_UP	323	0	1	1
WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	22	0	1	1
TSAI_RESPONSE_TO_RADIATION_THERAPY	32	0	1	1
SASAI_TARGETS_OF_CXCR6_AND_PTCH1_UP	14	0	1	1
SASAI_TARGETS_OF_CXCR6_AND_PTCH1_DN	8	0	1	1
MIKI_COEXPRESSED_WITH_CYP19A1	5	0	1	1
BEIER_GLIOMA_STEM_CELL_UP	38	0	1	1
BEIER_GLIOMA_STEM_CELL_DN	66	0	1	1
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP	159	0	1	1
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN	129	0	1	1
MOOTHA_HUMAN_MITODB_6_2002	428	0	1	1
MOOTHA_PGC	415	0	1	1
MOOTHA_TCA	15	0	1	1
LEE_LIVER_CANCER_SURVIVAL_DN	175	0	1	1
LEE_LIVER_CANCER_SURVIVAL_UP	180	0	1	1
MOOTHA_MITOCHONDRIA	446	0	1	1
MOOTHA_ROS	7	0	1	1
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_UP	13	0	1	1
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_DN	26	0	1	1
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP	35	0	1	1
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_DN	32	0	1	1
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP	28	0	1	1
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN	35	0	1	1
BOYLAN_MULTIPLE_MYELOMA_D_UP	90	0	1	1
BOYLAN_MULTIPLE_MYELOMA_D_DN	77	0	1	1
BOYLAN_MULTIPLE_MYELOMA_C_D_UP	136	0	1	1
BOYLAN_MULTIPLE_MYELOMA_C_D_DN	275	0	1	1
BOYLAN_MULTIPLE_MYELOMA_C_UP	49	0	1	1
BOYLAN_MULTIPLE_MYELOMA_C_DN	56	0	1	1
WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER	52	0	1	1
FERRARI_RESPONSE_TO_FENRETINIDE_UP	22	0	1	1
FERRARI_RESPONSE_TO_FENRETINIDE_DN	5	0	1	1
HELLEBREKERS_SILENCED_DURING_TUMOR_ANGIOGENESIS	76	0	1	1
REICHERT_G1S_REGULATORS_AS_PI3K_TARGETS	8	0	1	1
GU_PDEF_TARGETS_UP	71	0	1	1
GU_PDEF_TARGETS_DN	40	0	1	1
TOOKER_GEMCITABINE_RESISTANCE_UP	77	0	1	1
TOOKER_GEMCITABINE_RESISTANCE_DN	123	0	1	1
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP	46	1	0.0125010563134495	1
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_DN	38	0	1	1
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP	52	0	1	1
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN	30	0	1	1
VILIMAS_NOTCH1_TARGETS_UP	51	0	1	1
VILIMAS_NOTCH1_TARGETS_DN	24	0	1	1
SPIRA_SMOKERS_LUNG_CANCER_UP	39	0	1	1
SPIRA_SMOKERS_LUNG_CANCER_DN	15	0	1	1
LUDWICZEK_TREATING_IRON_OVERLOAD	7	0	1	1
JU_AGING_TERC_TARGETS_UP	6	0	1	1
ZAIDI_OSTEOBLAST_TRANSCRIPTION_FACTORS	14	0	1	1
WAGNER_APO2_SENSITIVITY	26	0	1	1
PALOMERO_GSI_SENSITIVITY_UP	7	0	1	1
PALOMERO_GSI_SENSITIVITY_DN	5	0	1	1
SOUCEK_MYC_TARGETS	12	0	1	1
SEKI_INFLAMMATORY_RESPONSE_LPS_UP	77	0	1	1
SEKI_INFLAMMATORY_RESPONSE_LPS_DN	22	0	1	1
RAY_ALZHEIMERS_DISEASE	13	0	1	1
HUNSBERGER_EXERCISE_REGULATED_GENES	31	0	1	1
PIONTEK_PKD1_TARGETS_UP	37	0	1	1
PIONTEK_PKD1_TARGETS_DN	17	0	1	1
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	49	0	1	1
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN	101	0	1	1
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_UP	23	0	1	1
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN	49	0	1	1
GOLDRATH_ANTIGEN_RESPONSE	355	1	0.0948270841062328	1
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	114	0	1	1
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_DN	43	0	1	1
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	144	0	1	1
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN	50	0	1	1
LINDSTEDT_DENDRITIC_CELL_MATURATION_A	61	0	1	1
LINDSTEDT_DENDRITIC_CELL_MATURATION_B	48	0	1	1
LINDSTEDT_DENDRITIC_CELL_MATURATION_C	62	0	1	1
LINDSTEDT_DENDRITIC_CELL_MATURATION_D	61	0	1	1
MARSHALL_VIRAL_INFECTION_RESPONSE_UP	9	0	1	1
MARSHALL_VIRAL_INFECTION_RESPONSE_DN	27	0	1	1
MARTINELLI_IMMATURE_NEUTROPHIL_UP	11	0	1	1
MARTINELLI_IMMATURE_NEUTROPHIL_DN	13	0	1	1
NICK_RESPONSE_TO_PROC_TREATMENT_DN	26	0	1	1
NUTT_GBM_VS_AO_GLIOMA_UP	46	0	1	1
NUTT_GBM_VS_AO_GLIOMA_DN	45	0	1	1
PARK_APL_PATHOGENESIS_UP	14	0	1	1
PARK_APL_PATHOGENESIS_DN	48	0	1	1
PARK_TRETINOIN_RESPONSE	12	0	1	1
PARK_TRETINOIN_RESPONSE_AND_PML_RARA_FUSION	30	0	1	1
PARK_TRETINOIN_RESPONSE_AND_RARA_PLZF_FUSION	23	0	1	1
ZHANG_INTERFERON_RESPONSE	22	0	1	1
WU_ALZHEIMER_DISEASE_UP	12	0	1	1
WU_ALZHEIMER_DISEASE_DN	19	0	1	1
MIZUKAMI_HYPOXIA_UP	12	0	1	1
MIZUKAMI_HYPOXIA_DN	6	0	1	1
YOSHIMURA_MAPK8_TARGETS_UP	1200	0	1	1
YOSHIMURA_MAPK8_TARGETS_DN	358	0	1	1
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP	60	0	1	1
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_DN	11	0	1	1
RAY_TARGETS_OF_P210_BCR_ABL_FUSION_UP	16	0	1	1
RAY_TARGETS_OF_P210_BCR_ABL_FUSION_DN	15	0	1	1
RUIZ_TNC_TARGETS_UP	155	0	1	1
RUIZ_TNC_TARGETS_DN	143	0	1	1
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP	336	0	1	1
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	318	0	1	1
RUTELLA_RESPONSE_TO_HGF_UP	419	0	1	1
RUTELLA_RESPONSE_TO_HGF_DN	235	0	1	1
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP	410	0	1	1
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN	244	0	1	1
SCHRAETS_MLL_TARGETS_UP	30	0	1	1
SCHRAETS_MLL_TARGETS_DN	31	0	1	1
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_UP	13	0	1	1
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_DN	33	0	1	1
ROSS_LEUKEMIA_WITH_MLL_FUSIONS	79	0	1	1
VANASSE_BCL2_TARGETS_UP	27	0	1	1
VANASSE_BCL2_TARGETS_DN	59	0	1	1
VANTVEER_BREAST_CANCER_ESR1_UP	207	0	1	1
VANTVEER_BREAST_CANCER_ESR1_DN	267	0	1	1
VANTVEER_BREAST_CANCER_BRCA1_UP	41	0	1	1
VANTVEER_BREAST_CANCER_BRCA1_DN	47	0	1	1
WALLACE_JAK2_TARGETS_UP	23	0	1	1
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	297	0	1	1
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	235	0	1	1
SWEET_LUNG_CANCER_KRAS_UP	472	0	1	1
SWEET_LUNG_CANCER_KRAS_DN	412	0	1	1
SWEET_KRAS_ONCOGENIC_SIGNATURE	89	0	1	1
HINATA_NFKB_TARGETS_KERATINOCYTE_UP	85	0	1	1
HINATA_NFKB_TARGETS_KERATINOCYTE_DN	23	0	1	1
HINATA_NFKB_TARGETS_FIBROBLAST_UP	81	0	1	1
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_UP	28	0	1	1
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_DN	74	0	1	1
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	153	0	1	1
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN	61	0	1	1
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	64	0	1	1
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN	35	0	1	1
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP	40	0	1	1
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN	47	0	1	1
HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_UP	21	0	1	1
HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_DN	29	0	1	1
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP	10	0	1	1
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_DN	20	0	1	1
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP	23	0	1	1
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN	23	0	1	1
LEE_EARLY_T_LYMPHOCYTE_UP	103	0	1	1
LEE_EARLY_T_LYMPHOCYTE_DN	57	0	1	1
LEE_INTRATHYMIC_T_PROGENITOR	20	0	1	1
LEE_DOUBLE_POLAR_THYMOCYTE	26	0	1	1
LEE_SP4_THYMOCYTE	15	0	1	1
LEE_RECENT_THYMIC_EMIGRANT	230	0	1	1
LEE_NAIVE_T_LYMPHOCYTE	20	0	1	1
LEE_DIFFERENTIATING_T_LYMPHOCYTE	187	0	1	1
LI_WILMS_TUMOR	27	0	1	1
FINAK_BREAST_CANCER_SDPP_SIGNATURE	25	0	1	1
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	452	0	1	1
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	197	0	1	1
BRUNEAU_SEPTATION_ATRIAL	5	0	1	1
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	69	0	1	1
BRUNEAU_SEPTATION_VENTRICULAR	10	0	1	1
BRUNEAU_HEART_GREAT_VESSELS_AND_VALVULOGENESIS	8	0	1	1
MELLMAN_TUT1_TARGETS_UP	20	0	1	1
MELLMAN_TUT1_TARGETS_DN	47	0	1	1
HAN_SATB1_TARGETS_UP	422	0	1	1
HAN_SATB1_TARGETS_DN	387	0	1	1
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	279	0	1	1
COLINA_TARGETS_OF_4EBP1_AND_4EBP2	336	0	1	1
CHEN_METABOLIC_SYNDROM_NETWORK	1223	0	1	1
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP	28	0	1	1
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN	67	0	1	1
MIKKELSEN_PLURIPOTENT_STATE_UP	10	0	1	1
MIKKELSEN_PLURIPOTENT_STATE_DN	8	0	1	1
MIKKELSEN_DEDIFFERENTIATED_STATE_UP	8	0	1	1
MIKKELSEN_DEDIFFERENTIATED_STATE_DN	7	0	1	1
MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY	10	0	1	1
ELLWOOD_MYC_TARGETS_UP	14	0	1	1
ELLWOOD_MYC_TARGETS_DN	43	0	1	1
SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM	35	0	1	1
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	100	0	1	1
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	66	0	1	1
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	80	0	1	1
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	64	0	1	1
HSIAO_HOUSEKEEPING_GENES	394	0	1	1
MEISSNER_ES_ICP_WITH_H3K4ME3	31	0	1	1
MEISSNER_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	14	0	1	1
MEISSNER_NPC_HCP_WITH_H3K27ME3	78	0	1	1
MEISSNER_NPC_ICP_WITH_H3K4ME3	19	0	1	1
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	141	0	1	1
MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED	534	0	1	1
MEISSNER_NPC_ICP_WITH_H3_UNMETHYLATED	21	0	1	1
MEISSNER_BRAIN_HCP_WITH_H3K27ME3	265	0	1	1
MEISSNER_BRAIN_ICP_WITH_H3K4ME3	30	0	1	1
MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3	1065	0	1	1
MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED	39	0	1	1
TAVAZOIE_METASTASIS	102	0	1	1
WENDT_COHESIN_TARGETS_UP	32	0	1	1
FERRANDO_HOX11_NEIGHBORS	23	0	1	1
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_UP	5	0	1	1
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_DN	25	0	1	1
ZHAN_EARLY_DIFFERENTIATION_GENES_UP	7	0	1	1
ZHAN_EARLY_DIFFERENTIATION_GENES_DN	42	0	1	1
MILI_PSEUDOPODIA	48	0	1	1
MILI_PSEUDOPODIA_CHEMOTAXIS_UP	83	0	1	1
MILI_PSEUDOPODIA_CHEMOTAXIS_DN	422	0	1	1
MILI_PSEUDOPODIA_HAPTOTAXIS_UP	512	0	1	1
MILI_PSEUDOPODIA_HAPTOTAXIS_DN	669	0	1	1
LIU_VAV3_PROSTATE_CARCINOGENESIS_UP	87	0	1	1
LIU_VAV3_PROSTATE_CARCINOGENESIS_DN	17	0	1	1
CROONQUIST_IL6_DEPRIVATION_UP	17	0	1	1
CROONQUIST_IL6_DEPRIVATION_DN	95	0	1	1
CROONQUIST_STROMAL_STIMULATION_UP	56	0	1	1
CROONQUIST_STROMAL_STIMULATION_DN	12	0	1	1
CROONQUIST_NRAS_SIGNALING_UP	38	0	1	1
CROONQUIST_NRAS_SIGNALING_DN	70	0	1	1
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_UP	39	0	1	1
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	98	0	1	1
IRITANI_MAD1_TARGETS_UP	13	0	1	1
IRITANI_MAD1_TARGETS_DN	46	0	1	1
ZHAN_LATE_DIFFERENTIATION_GENES_UP	32	0	1	1
ZHAN_LATE_DIFFERENTIATION_GENES_DN	17	0	1	1
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_UP	17	0	1	1
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN	29	0	1	1
ZHAN_V1_LATE_DIFFERENTIATION_GENES_UP	33	0	1	1
ZHAN_V1_LATE_DIFFERENTIATION_GENES_DN	16	0	1	1
ISHIDA_E2F_TARGETS	51	0	1	1
VALK_AML_CLUSTER_1	28	0	1	1
VALK_AML_CLUSTER_2	29	0	1	1
VALK_AML_CLUSTER_3	34	0	1	1
VALK_AML_CLUSTER_4	29	0	1	1
VALK_AML_CLUSTER_5	31	0	1	1
VALK_AML_CLUSTER_6	34	0	1	1
VALK_AML_CLUSTER_7	27	0	1	1
VALK_AML_CLUSTER_8	25	0	1	1
VALK_AML_CLUSTER_9	35	0	1	1
VALK_AML_CLUSTER_10	32	0	1	1
VALK_AML_CLUSTER_11	38	0	1	1
VALK_AML_CLUSTER_12	30	0	1	1
VALK_AML_CLUSTER_13	31	0	1	1
VALK_AML_CLUSTER_15	30	0	1	1
VALK_AML_CLUSTER_16	29	0	1	1
VALK_AML_WITH_T_8_21_TRANSLOCATION	5	0	1	1
VALK_AML_WITH_11Q23_REARRANGED	23	0	1	1
VALK_AML_WITH_EVI1	24	0	1	1
VALK_AML_WITH_CEBPA	35	0	1	1
VALK_AML_WITH_FLT3_ITD	40	0	1	1
JISON_SICKLE_CELL_DISEASE_UP	181	0	1	1
JISON_SICKLE_CELL_DISEASE_DN	181	0	1	1
POOLA_INVASIVE_BREAST_CANCER_UP	270	0	1	1
POOLA_INVASIVE_BREAST_CANCER_DN	132	0	1	1
DING_LUNG_CANCER_MUTATED_RECURRENTLY	6	0	1	1
DING_LUNG_CANCER_BY_MUTATION_RATE	20	0	1	1
TCGA_GLIOBLASTOMA_MUTATED	8	0	1	1
CHEN_LIVER_METABOLISM_QTL_CIS	94	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G1_UP	116	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN	40	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G2	27	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	190	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN	53	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G5_DN	27	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP	66	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN	19	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP	40	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G12_DN	15	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP	52	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN	10	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G56_UP	11	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN	17	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP	45	0	1	1
BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN	51	1	0.0123816676384249	1
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP	172	1	0.0472627696226497	1
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN	167	0	1	1
CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP	175	0	1	1
CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN	177	0	1	1
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP	25	0	1	1
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_DN	50	1	0.0162487311360611	1
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP	73	0	1	1
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_DN	25	0	1	1
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_UP	85	0	1	1
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	190	0	1	1
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	108	0	1	1
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	136	0	1	1
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_UP	61	0	1	1
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_DN	70	0	1	1
HOSHIDA_LIVER_CANCER_SURVIVAL_UP	73	0	1	1
HOSHIDA_LIVER_CANCER_SURVIVAL_DN	111	0	1	1
KAPOSI_LIVER_CANCER_MET_UP	18	0	1	1
KAPOSI_LIVER_CANCER_MET_DN	6	0	1	1
YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP	53	0	1	1
YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN	16	0	1	1
YAMASHITA_LIVER_CANCER_STEM_CELL_UP	47	0	1	1
YAMASHITA_LIVER_CANCER_STEM_CELL_DN	76	0	1	1
LEE_LIVER_CANCER_HEPATOBLAST	16	0	1	1
